CustomerID,Age,Gender,Income_Level,Eyewear_Type,Brand,Price,Purchase_Frequency,Customer_Tenure_Days,Customer_Satisfaction,CLV,CLV_Class
CUST09158,53,Male,High,Sunglasses,Persol,1428.34,5,199,0.8,3114.96,Low
CUST09159,33,Female,Medium,Optical Glasses,Oakley,1278.64,4,706,0.88,8705.68,Medium
CUST09160,57,Female,High,Optical Glasses,Oakley,1351.52,1,390,0.85,1227.48,Low
CUST09161,33,Male,Medium,Optical Glasses,Oliver Peoples,1297.68,4,1031,0.83,12169.47,High
CUST09162,34,Female,Low,Sunglasses,Oliver Peoples,1211.44,4,578,0.86,6599.26,Medium
CUST09163,68,Female,Low,Optical Glasses,Oakley,1189.58,2,740,0.89,4292.92,Medium
CUST09164,32,Female,Medium,Optical Glasses,Vogue Eyewear,1018.36,4,163,0.61,1109.65,Low
CUST09165,33,Male,Medium,Optical Glasses,Ray-Ban,1085.13,2,1515,0.84,7566.78,Medium
CUST09166,32,Male,Low,Sunglasses,Ray-Ban,1064.73,5,1459,0.83,17662.41,High
CUST09167,51,Female,Medium,Optical Glasses,Oakley,1147.3,4,399,0.85,4264.18,Medium
CUST09168,28,Male,Medium,Optical Glasses,Ray-Ban,1214.93,4,892,0.62,7363.34,Medium
CUST09169,18,Male,Medium,Optical Glasses,Vogue Eyewear,1183.81,4,1802,0.64,14961.8,High
CUST09170,32,Male,High,Optical Glasses,Ray-Ban,1232.38,5,1767,0.89,26549.01,High
CUST09171,43,Female,Medium,Optical Glasses,Ray-Ban,1299.64,3,203,0.69,1496.22,Low
CUST09172,68,Male,Medium,Sunglasses,Oakley,1137.66,3,1349,0.96,12109.44,High
CUST09173,21,Female,High,Sunglasses,Persol,1310.7,5,1363,0.56,13704.54,High
CUST09174,60,Male,Low,Sunglasses,Persol,1370.73,1,1099,0.59,2435.05,Low
CUST09175,22,Male,Medium,Sunglasses,Vogue Eyewear,1262.27,1,449,0.59,916.13,Low
CUST09176,52,Male,High,Optical Glasses,Persol,1118.32,2,1684,0.64,6604.28,Medium
CUST09177,30,Male,Medium,Optical Glasses,Oliver Peoples,1342.0,5,326,0.95,5693.39,Medium
CUST09178,27,Female,Medium,Optical Glasses,Oakley,1272.4,1,1795,0.69,4317.62,Medium
CUST09179,28,Female,Medium,Optical Glasses,Persol,1292.82,2,895,0.73,4628.3,Medium
CUST09180,35,Male,Medium,Sunglasses,Ray-Ban,1430.28,4,864,0.71,9615.24,High
CUST09181,51,Male,Low,Sunglasses,Persol,1306.42,4,1947,0.9,25087.56,High
CUST09182,56,Female,High,Optical Glasses,Oakley,1436.14,1,820,0.69,2226.21,Low
CUST09183,58,Female,High,Optical Glasses,Ray-Ban,1177.73,2,1224,0.92,7266.95,Medium
CUST09184,59,Female,High,Optical Glasses,Ray-Ban,1135.29,2,346,0.74,1592.77,Low
CUST09185,67,Female,Medium,Optical Glasses,Oakley,1372.34,3,1326,0.62,9273.11,High
CUST09186,40,Male,Low,Sunglasses,Vogue Eyewear,1052.14,1,762,0.72,1581.5,Low
CUST09187,24,Female,Low,Optical Glasses,Vogue Eyewear,1483.26,3,1758,0.7,15002.46,High
CUST09188,56,Male,High,Optical Glasses,Oakley,1395.29,5,1568,0.62,18581.44,High
CUST09189,20,Male,Medium,Sunglasses,Oakley,1213.14,2,1131,0.56,4210.16,Medium
CUST09190,29,Female,Low,Sunglasses,Oakley,1380.19,3,1256,0.92,13108.25,High
CUST09191,24,Female,Medium,Optical Glasses,Ray-Ban,1299.35,2,59,0.76,319.25,Low
CUST09192,66,Female,Medium,Optical Glasses,Ray-Ban,1006.5,5,1074,0.62,9180.93,High
CUST09193,43,Male,Medium,Sunglasses,Oakley,1077.56,3,173,0.71,1087.86,Low
CUST09194,50,Male,Medium,Optical Glasses,Ray-Ban,1242.86,5,1803,0.8,24557.55,High
CUST09195,54,Male,Medium,Optical Glasses,Oliver Peoples,1223.93,2,859,0.86,4954.33,Medium
CUST09196,65,Female,High,Optical Glasses,Oakley,1396.22,2,601,0.81,3724.35,Medium
CUST09197,32,Male,Low,Optical Glasses,Ray-Ban,1245.31,4,656,0.62,5550.6,Medium
CUST09198,19,Female,Medium,Optical Glasses,Vogue Eyewear,1009.69,2,1446,0.56,4480.04,Medium
CUST09199,58,Male,Medium,Optical Glasses,Oakley,1118.2,4,788,0.54,5214.43,Medium
CUST09200,24,Female,High,Sunglasses,Oakley,1311.46,5,1631,0.55,16115.69,High
CUST09201,49,Female,Medium,Optical Glasses,Oakley,926.61,1,951,0.67,1617.56,Low
CUST09202,21,Male,Medium,Sunglasses,Persol,988.3,5,391,0.68,3599.58,Medium
CUST09203,37,Male,Medium,Sunglasses,Oakley,1144.1,4,1376,0.99,17079.88,High
CUST09204,67,Female,Medium,Optical Glasses,Vogue Eyewear,1339.01,1,1324,0.51,2477.13,Low
CUST09205,53,Female,High,Optical Glasses,Ray-Ban,1167.49,4,1833,0.82,19230.77,High
CUST09206,49,Female,High,Optical Glasses,Oakley,1269.14,2,560,0.76,2959.7,Low
CUST09207,45,Female,Medium,Sunglasses,Oliver Peoples,1200.72,4,1798,0.57,13485.7,High
CUST09208,30,Male,Medium,Optical Glasses,Ray-Ban,1178.87,1,555,0.97,1738.75,Low
CUST09209,18,Female,Low,Sunglasses,Vogue Eyewear,1101.93,4,1196,0.91,13142.98,High
CUST09210,52,Male,Medium,Sunglasses,Persol,1325.97,3,1652,0.61,10982.52,High
CUST09211,65,Female,Medium,Optical Glasses,Vogue Eyewear,1011.86,3,1320,0.65,7135.69,Medium
CUST09212,47,Male,Medium,Sunglasses,Persol,1164.95,5,92,0.6,880.89,Low
CUST09213,53,Female,Low,Optical Glasses,Ray-Ban,1371.92,5,840,0.65,10261.21,High
CUST09214,42,Male,High,Optical Glasses,Persol,1085.36,1,224,0.61,406.31,Low
CUST09215,33,Male,Medium,Optical Glasses,Ray-Ban,966.55,4,712,0.63,4751.29,Medium
CUST09216,36,Male,Medium,Sunglasses,Vogue Eyewear,882.48,2,1694,0.76,6225.42,Medium
CUST09217,18,Female,Low,Sunglasses,Vogue Eyewear,1299.94,1,1185,0.67,2827.64,Low
CUST09218,22,Female,Medium,Optical Glasses,Persol,1310.04,1,882,0.74,2342.57,Low
CUST09219,68,Female,High,Optical Glasses,Oliver Peoples,1148.37,1,1078,0.52,1763.64,Low
CUST09220,39,Male,Medium,Optical Glasses,Vogue Eyewear,1009.35,5,1905,0.87,22915.7,High
CUST09221,41,Female,Medium,Sunglasses,Persol,1178.09,1,103,0.96,319.15,Low
CUST09222,60,Female,Low,Optical Glasses,Oakley,1376.71,4,239,1.0,3605.85,Medium
CUST09223,62,Male,Medium,Sunglasses,Ray-Ban,1009.61,1,254,0.6,421.55,Low
CUST09224,69,Male,High,Optical Glasses,Oakley,1358.73,2,1618,0.69,8311.85,Medium
CUST09225,54,Male,Medium,Optical Glasses,Oakley,945.72,1,448,0.99,1149.17,Low
CUST09226,53,Male,High,Sunglasses,Oakley,1029.45,5,438,0.61,3767.79,Medium
CUST09227,53,Male,High,Optical Glasses,Persol,1216.39,5,160,0.77,2052.87,Low
CUST09228,21,Female,High,Optical Glasses,Vogue Eyewear,1342.15,2,976,0.9,6459.97,Medium
CUST09229,53,Male,High,Optical Glasses,Oakley,1420.75,1,207,0.51,410.93,Low
CUST09230,69,Female,Low,Optical Glasses,Persol,1348.76,1,1578,0.55,3207.09,Low
CUST09231,35,Female,High,Optical Glasses,Vogue Eyewear,1432.84,1,320,0.6,753.71,Low
CUST09232,67,Female,Low,Optical Glasses,Ray-Ban,1227.31,5,1526,0.73,18728.75,High
CUST09233,33,Female,Low,Sunglasses,Vogue Eyewear,1106.76,1,980,0.51,1515.5,Low
CUST09234,58,Male,Low,Sunglasses,Vogue Eyewear,1377.61,5,175,0.72,2377.79,Low
CUST09235,35,Female,Medium,Sunglasses,Oakley,1404.53,5,976,0.58,10891.46,High
CUST09236,39,Male,Medium,Sunglasses,Persol,1339.62,4,1083,0.92,14627.33,High
CUST09237,19,Female,Medium,Optical Glasses,Oliver Peoples,1291.88,3,69,0.74,542.16,Low
CUST09238,38,Female,Low,Optical Glasses,Ray-Ban,1408.8,5,1675,0.54,17455.61,High
CUST09239,53,Female,Medium,Optical Glasses,Persol,1251.3,3,1083,0.73,8130.95,Medium
CUST09240,61,Female,Medium,Sunglasses,Oakley,1196.92,4,1239,0.74,12026.39,High
CUST09241,56,Male,Medium,Optical Glasses,Persol,1308.83,3,1397,0.65,9768.35,High
CUST09242,64,Male,Low,Optical Glasses,Oliver Peoples,1271.64,3,631,0.68,4484.67,Medium
CUST09243,56,Female,Low,Sunglasses,Ray-Ban,1332.79,2,862,0.99,6232.2,Medium
CUST09244,46,Male,Low,Optical Glasses,Vogue Eyewear,1180.21,2,1406,0.62,5637.33,Medium
CUST09245,43,Female,Medium,Optical Glasses,Ray-Ban,1336.39,3,1125,0.84,10379.91,High
CUST09246,38,Male,Medium,Optical Glasses,Oliver Peoples,1328.64,5,1065,0.83,16088.37,High
CUST09247,34,Female,Medium,Optical Glasses,Ray-Ban,1232.0,1,1445,0.71,3462.93,Low
CUST09248,33,Male,Medium,Optical Glasses,Ray-Ban,1087.45,1,107,0.97,309.22,Low
CUST09249,48,Female,Medium,Optical Glasses,Oakley,1386.09,4,1327,0.88,17738.31,High
CUST09250,68,Female,Medium,Sunglasses,Vogue Eyewear,1018.55,5,1289,0.51,9172.39,High
CUST09251,26,Male,High,Optical Glasses,Oliver Peoples,1056.34,3,1157,0.74,7433.57,Medium
CUST09252,48,Male,Low,Optical Glasses,Oakley,1225.2,2,1630,0.56,6128.01,Medium
CUST09253,31,Male,High,Optical Glasses,Ray-Ban,823.82,1,1778,0.64,2568.33,Low
CUST09254,66,Male,Medium,Sunglasses,Ray-Ban,1431.44,3,423,0.62,3085.56,Low
CUST09255,54,Male,Low,Optical Glasses,Persol,1202.2,1,1090,0.88,3159.32,Low
CUST09256,19,Male,High,Optical Glasses,Oakley,1430.92,2,314,0.62,1526.42,Low
CUST09257,69,Female,Medium,Sunglasses,Oliver Peoples,1470.61,2,1739,1.0,14013.1,High
CUST09258,65,Male,Medium,Optical Glasses,Oliver Peoples,1176.78,5,1157,0.56,10444.65,High
CUST09259,63,Female,Medium,Optical Glasses,Oliver Peoples,1402.31,3,757,0.71,6194.79,Medium
CUST09260,31,Female,Medium,Optical Glasses,Oliver Peoples,1040.98,3,1943,0.74,12301.99,High
CUST09261,50,Male,Low,Sunglasses,Ray-Ban,1264.99,4,1353,0.72,13504.69,High
CUST09262,52,Male,Low,Sunglasses,Ray-Ban,1128.99,4,961,0.55,6539.48,Medium
CUST09263,56,Female,High,Optical Glasses,Oakley,1304.47,2,1583,0.61,6902.11,Medium
CUST09264,64,Male,High,Optical Glasses,Vogue Eyewear,1332.39,5,620,0.76,8600.3,Medium
CUST09265,68,Female,Low,Sunglasses,Oliver Peoples,1176.01,3,1981,0.9,17233.22,High
CUST09266,37,Female,Medium,Sunglasses,Ray-Ban,1281.72,5,1288,0.84,18996.14,High
CUST09267,19,Male,Medium,Sunglasses,Oakley,1341.71,2,394,0.77,2230.4,Low
CUST09268,68,Female,Low,Optical Glasses,Oliver Peoples,1228.17,2,1585,0.99,10559.91,High
CUST09269,58,Male,Medium,Optical Glasses,Vogue Eyewear,1580.86,4,831,0.88,12669.06,High
CUST09270,36,Male,Medium,Optical Glasses,Oliver Peoples,1179.43,4,614,0.93,7380.58,Medium
CUST09271,54,Female,Medium,Optical Glasses,Persol,1448.38,3,1478,0.51,8973.37,High
CUST09272,35,Female,High,Optical Glasses,Oliver Peoples,1371.81,5,1556,0.61,17836.54,High
CUST09273,33,Female,Low,Optical Glasses,Persol,921.02,2,1407,0.86,6106.59,Medium
CUST09274,21,Female,Medium,Sunglasses,Vogue Eyewear,1423.95,4,192,0.64,1917.53,Low
CUST09275,29,Female,Medium,Optical Glasses,Persol,1361.09,5,1238,0.68,15696.16,High
CUST09276,46,Female,Medium,Optical Glasses,Vogue Eyewear,1217.12,2,1429,0.8,7624.17,Medium
CUST09277,24,Male,Low,Optical Glasses,Oakley,1255.33,5,824,0.77,10910.71,High
CUST09278,31,Female,Medium,Optical Glasses,Persol,1273.92,1,1799,0.61,3830.1,Medium
CUST09279,29,Female,High,Sunglasses,Oliver Peoples,1406.3,1,303,0.94,1097.38,Low
CUST09280,52,Male,Medium,Sunglasses,Oliver Peoples,1138.04,4,1970,0.81,19901.05,High
CUST09281,22,Female,Medium,Optical Glasses,Oakley,1437.9,1,687,0.84,2273.38,Low
CUST09282,34,Male,High,Sunglasses,Ray-Ban,1037.39,2,696,0.91,3600.23,Medium
CUST09283,59,Female,Low,Sunglasses,Vogue Eyewear,935.98,4,764,0.55,4310.12,Medium
CUST09284,49,Female,High,Optical Glasses,Ray-Ban,1289.02,5,1977,0.74,25833.02,High
CUST09285,27,Female,Medium,Optical Glasses,Ray-Ban,1388.85,3,1150,0.54,7088.84,Medium
CUST09286,60,Male,Low,Sunglasses,Oakley,1173.06,1,534,0.54,926.75,Low
CUST09287,34,Female,Low,Sunglasses,Oakley,860.37,1,1196,0.86,2424.5,Low
CUST09288,22,Male,Low,Sunglasses,Persol,976.36,4,1482,0.89,14112.87,High
CUST09289,62,Female,Low,Optical Glasses,Persol,1265.44,2,1612,0.53,5924.06,Medium
CUST09290,59,Female,Medium,Optical Glasses,Persol,1198.49,1,404,0.92,1220.42,Low
CUST09291,26,Female,Low,Sunglasses,Persol,1392.64,5,1857,0.64,22672.94,High
CUST09292,66,Female,High,Optical Glasses,Persol,1210.94,2,1584,0.83,8723.55,Medium
CUST09293,50,Female,Medium,Sunglasses,Oliver Peoples,1088.91,1,1920,0.84,4811.49,Medium
CUST09294,53,Male,Medium,Sunglasses,Oakley,1246.36,1,765,0.85,2220.4,Low
CUST09295,53,Male,Medium,Optical Glasses,Vogue Eyewear,1352.34,5,1098,0.79,16069.13,High
CUST09296,35,Female,Medium,Sunglasses,Vogue Eyewear,1402.69,1,1156,0.56,2487.8,Low
CUST09297,26,Male,Medium,Optical Glasses,Vogue Eyewear,1183.35,2,1047,0.56,3801.76,Medium
CUST09298,46,Male,Low,Optical Glasses,Vogue Eyewear,1210.11,3,281,0.57,1593.07,Low
CUST09299,67,Female,High,Sunglasses,Vogue Eyewear,1316.89,3,1622,0.96,16853.88,High
CUST09300,31,Male,Medium,Optical Glasses,Oliver Peoples,1087.71,1,1897,0.61,3448.4,Low
CUST09301,42,Male,Low,Optical Glasses,Oakley,1310.52,4,1684,0.58,14027.52,High
CUST09302,32,Female,Medium,Optical Glasses,Persol,1165.19,2,1210,0.99,7648.12,Medium
CUST09303,23,Male,Medium,Optical Glasses,Persol,1188.66,3,1535,0.5,7498.33,Medium
CUST09304,59,Male,Low,Optical Glasses,Persol,1200.4,4,1069,0.89,12515.86,High
CUST09305,46,Male,High,Sunglasses,Oakley,1219.44,3,1203,0.92,11092.83,High
CUST09306,32,Female,Medium,Optical Glasses,Oakley,1487.07,4,357,0.83,4828.86,Medium
CUST09307,46,Female,Medium,Sunglasses,Oliver Peoples,1129.65,1,1364,0.99,4179.27,Medium
CUST09308,21,Female,Medium,Sunglasses,Oliver Peoples,1137.38,4,1961,0.67,16376.65,High
CUST09309,35,Male,High,Optical Glasses,Persol,1417.01,1,1535,0.54,3217.97,Low
CUST09310,67,Female,Low,Sunglasses,Oakley,1266.7,4,685,0.62,5895.53,Medium
CUST09311,66,Female,Medium,Sunglasses,Persol,1315.13,4,852,0.55,6753.64,Medium
CUST09312,61,Female,Medium,Optical Glasses,Oliver Peoples,1045.46,4,844,0.74,7155.64,Medium
CUST09313,56,Female,Medium,Optical Glasses,Persol,1236.97,2,1561,0.98,10368.72,High
CUST09314,33,Male,Low,Sunglasses,Oliver Peoples,1321.56,3,102,0.76,842.03,Low
CUST09315,28,Male,Low,Sunglasses,Ray-Ban,1098.84,4,1848,0.66,14687.49,High
CUST09316,31,Male,High,Sunglasses,Vogue Eyewear,1294.27,1,652,0.95,2196.36,Low
CUST09317,20,Male,Medium,Sunglasses,Ray-Ban,1169.34,4,1152,0.81,11957.64,High
CUST09318,68,Female,Medium,Optical Glasses,Persol,1103.19,2,424,0.96,2460.51,Low
CUST09319,67,Female,Medium,Optical Glasses,Persol,1351.98,2,1264,0.98,9176.57,High
CUST09320,59,Female,Medium,Optical Glasses,Oakley,1370.69,2,892,0.97,6498.5,Medium
CUST09321,55,Male,Low,Optical Glasses,Vogue Eyewear,1219.31,4,1708,0.85,19399.39,High
CUST09322,62,Male,Low,Optical Glasses,Oliver Peoples,1267.61,4,466,0.75,4855.12,Medium
CUST09323,59,Male,High,Optical Glasses,Persol,1398.69,4,662,0.65,6595.69,Medium
CUST09324,35,Male,Medium,Optical Glasses,Oliver Peoples,1140.68,3,888,0.97,8075.64,Medium
CUST09325,37,Male,Medium,Optical Glasses,Oliver Peoples,1252.29,4,1598,0.77,16886.5,High
CUST09326,65,Female,High,Optical Glasses,Oliver Peoples,1142.05,5,228,1.0,3566.95,Low
CUST09327,42,Male,Medium,Optical Glasses,Ray-Ban,1047.23,2,756,0.96,4164.59,Medium
CUST09328,55,Female,Low,Optical Glasses,Oliver Peoples,1140.8,4,385,0.69,3321.13,Low
CUST09329,30,Male,Low,Optical Glasses,Oakley,1031.26,3,1075,0.94,8565.11,Medium
CUST09330,21,Female,Medium,Sunglasses,Ray-Ban,1263.83,1,1886,0.77,5028.38,Medium
CUST09331,31,Female,High,Optical Glasses,Ray-Ban,1084.17,2,599,0.87,3095.85,Low
CUST09332,50,Male,Low,Optical Glasses,Persol,990.44,4,1848,0.74,14843.25,High
CUST09333,45,Female,Low,Optical Glasses,Vogue Eyewear,1311.41,4,1937,0.99,27559.44,High
CUST09334,69,Female,High,Optical Glasses,Vogue Eyewear,1301.65,1,1512,0.7,3774.43,Medium
CUST09335,54,Female,Low,Optical Glasses,Persol,1150.46,3,1040,0.55,5408.74,Medium
CUST09336,25,Female,Medium,Sunglasses,Vogue Eyewear,1305.48,5,1705,0.93,28356.64,High
CUST09337,61,Male,Low,Optical Glasses,Oliver Peoples,1079.09,1,1497,0.88,3894.66,Medium
CUST09338,51,Female,Medium,Sunglasses,Oakley,1144.15,3,498,0.56,2622.58,Low
CUST09339,61,Female,Medium,Optical Glasses,Oliver Peoples,1261.1,3,357,0.75,2775.28,Low
CUST09340,22,Male,Low,Sunglasses,Vogue Eyewear,1355.07,4,1514,0.84,18885.74,High
CUST09341,22,Male,Medium,Sunglasses,Vogue Eyewear,1142.63,4,1282,0.7,11237.22,High
CUST09342,48,Female,Medium,Sunglasses,Oakley,1110.61,2,1598,0.95,9238.45,High
CUST09343,62,Male,Medium,Optical Glasses,Ray-Ban,1347.38,4,655,0.97,9381.46,High
CUST09344,26,Female,Medium,Sunglasses,Ray-Ban,1291.9,4,1247,0.93,16418.95,High
CUST09345,59,Female,Medium,Sunglasses,Oakley,1222.31,3,1446,0.77,11185.84,High
CUST09346,49,Female,Medium,Sunglasses,Ray-Ban,1377.17,4,1514,0.73,16680.28,High
CUST09347,50,Male,Medium,Sunglasses,Vogue Eyewear,1492.05,4,1335,0.79,17244.83,High
CUST09348,20,Male,Medium,Sunglasses,Ray-Ban,1254.89,4,1738,0.76,18165.03,High
CUST09349,47,Male,Medium,Sunglasses,Vogue Eyewear,1111.52,5,596,0.55,4991.18,Medium
CUST09350,67,Female,Medium,Optical Glasses,Persol,1274.6,5,396,0.89,6153.7,Medium
CUST09351,29,Female,Low,Optical Glasses,Oliver Peoples,1077.01,2,209,0.97,1196.4,Low
CUST09352,46,Female,Low,Optical Glasses,Ray-Ban,1386.32,1,422,0.75,1202.11,Low
CUST09353,20,Female,Low,Optical Glasses,Persol,1094.75,3,1306,0.53,6228.2,Medium
CUST09354,43,Male,High,Optical Glasses,Ray-Ban,1171.03,2,1004,0.66,4251.9,Medium
CUST09355,47,Male,Medium,Optical Glasses,Persol,1074.35,3,1302,0.56,6438.33,Medium
CUST09356,26,Female,Medium,Sunglasses,Oakley,1227.33,1,1188,0.99,3954.76,Medium
CUST09357,43,Male,Low,Optical Glasses,Persol,1232.62,1,1032,0.57,1986.51,Low
CUST09358,19,Male,Low,Sunglasses,Vogue Eyewear,1311.4,2,1366,0.54,5300.5,Medium
CUST09359,20,Male,High,Optical Glasses,Oakley,1217.95,5,214,0.76,2713.53,Low
CUST09360,63,Male,High,Optical Glasses,Oakley,1206.94,5,148,0.53,1296.88,Low
CUST09361,21,Male,Low,Sunglasses,Vogue Eyewear,1113.92,5,1986,0.82,24849.88,High
CUST09362,42,Female,Medium,Optical Glasses,Ray-Ban,1157.05,4,358,0.93,4221.68,Medium
CUST09363,68,Female,Medium,Optical Glasses,Oakley,991.06,4,875,0.63,5987.09,Medium
CUST09364,30,Female,Medium,Sunglasses,Ray-Ban,1409.06,2,955,0.96,7078.5,Medium
CUST09365,56,Female,Medium,Optical Glasses,Oliver Peoples,1185.85,4,1616,0.82,17220.75,High
CUST09366,61,Female,Medium,Optical Glasses,Persol,1446.1,3,1356,0.58,9347.91,High
CUST09367,52,Female,Medium,Sunglasses,Persol,1181.85,2,909,0.82,4827.0,Medium
CUST09368,40,Male,Low,Sunglasses,Vogue Eyewear,914.68,2,113,0.54,305.83,Low
CUST09369,26,Female,Medium,Optical Glasses,Vogue Eyewear,1132.44,1,1036,0.67,2153.56,Low
CUST09370,19,Male,Medium,Optical Glasses,Persol,1199.61,1,467,0.51,782.77,Low
CUST09371,58,Male,Medium,Sunglasses,Oliver Peoples,1209.8,2,692,0.72,3302.85,Low
CUST09372,61,Male,Medium,Optical Glasses,Vogue Eyewear,1301.53,5,1516,0.92,24866.71,High
CUST09373,48,Female,Low,Sunglasses,Oliver Peoples,1226.08,1,727,0.85,2075.77,Low
CUST09374,61,Male,Medium,Optical Glasses,Vogue Eyewear,1149.45,4,1365,0.6,10316.71,High
CUST09375,64,Male,Medium,Optical Glasses,Oakley,1062.75,2,1596,0.59,5483.44,Medium
CUST09376,19,Male,Medium,Optical Glasses,Ray-Ban,1139.04,3,353,0.85,2809.06,Low
CUST09377,49,Female,Medium,Optical Glasses,Persol,1290.68,2,1014,0.83,5952.12,Medium
CUST09378,35,Female,Medium,Sunglasses,Ray-Ban,1328.76,3,219,0.57,1363.31,Low
CUST09379,30,Female,Low,Sunglasses,Persol,1098.92,1,1680,0.84,4248.76,Medium
CUST09380,63,Male,Medium,Optical Glasses,Vogue Eyewear,1351.05,5,1008,0.89,16603.48,High
CUST09381,22,Male,Low,Sunglasses,Ray-Ban,1285.36,3,601,0.88,5587.41,Medium
CUST09382,59,Female,Low,Optical Glasses,Oliver Peoples,1066.94,5,450,0.7,4603.92,Medium
CUST09383,61,Male,Low,Optical Glasses,Vogue Eyewear,1237.01,3,831,0.91,7688.54,Medium
CUST09384,27,Female,Low,Sunglasses,Oakley,1255.47,5,1310,0.69,15545.47,High
CUST09385,60,Female,Medium,Optical Glasses,Ray-Ban,1040.33,3,1350,0.82,9465.58,High
CUST09386,42,Female,High,Sunglasses,Ray-Ban,996.2,2,1788,0.88,8588.83,Medium
CUST09387,51,Female,Low,Optical Glasses,Oakley,1271.07,2,1669,0.88,10229.29,High
CUST09388,54,Male,High,Sunglasses,Persol,1131.86,1,1481,0.67,3077.02,Low
CUST09389,47,Male,Low,Sunglasses,Vogue Eyewear,1426.82,2,832,0.79,5138.74,Medium
CUST09390,24,Female,Medium,Optical Glasses,Oakley,1458.16,4,1208,0.81,15635.95,High
CUST09391,23,Male,Medium,Optical Glasses,Oliver Peoples,1270.8,1,690,0.62,1489.45,Low
CUST09392,20,Male,High,Optical Glasses,Vogue Eyewear,1342.76,2,1253,0.5,4609.53,Medium
CUST09393,30,Male,Low,Optical Glasses,Oakley,1046.42,2,1391,0.55,4386.65,Medium
CUST09394,20,Male,Medium,Optical Glasses,Oakley,1000.22,4,308,0.52,1755.56,Low
CUST09395,43,Male,Low,Optical Glasses,Ray-Ban,1178.79,5,582,0.65,6108.72,Medium
CUST09396,41,Male,Medium,Sunglasses,Ray-Ban,1007.02,2,284,0.66,1034.28,Low
CUST09397,23,Female,High,Sunglasses,Ray-Ban,1246.15,3,506,0.93,4819.84,Medium
CUST09398,60,Female,Medium,Sunglasses,Vogue Eyewear,1082.45,5,493,0.56,4093.74,Medium
CUST09399,66,Female,Medium,Sunglasses,Persol,1228.57,3,1487,0.59,8859.13,High
CUST09400,59,Female,Medium,Sunglasses,Vogue Eyewear,1174.03,5,534,0.81,6956.37,Medium
CUST09401,29,Male,High,Sunglasses,Ray-Ban,1295.6,3,231,0.73,1795.7,Low
CUST09402,66,Male,Medium,Optical Glasses,Ray-Ban,1248.95,2,494,1.0,3380.72,Low
CUST09403,53,Male,Low,Sunglasses,Vogue Eyewear,1139.41,3,563,0.88,4639.8,Medium
CUST09404,19,Female,High,Optical Glasses,Oakley,994.74,2,1093,0.64,3812.82,Medium
CUST09405,28,Female,Low,Optical Glasses,Oakley,1224.38,4,1183,0.86,13651.07,High
CUST09406,56,Male,Low,Optical Glasses,Ray-Ban,938.63,3,1863,0.61,8767.29,Medium
CUST09407,51,Male,Low,Sunglasses,Ray-Ban,1386.92,1,1467,0.84,4682.39,Medium
CUST09408,43,Female,Medium,Optical Glasses,Persol,1279.34,1,201,0.52,366.35,Low
CUST09409,35,Female,Medium,Optical Glasses,Oakley,1326.42,3,260,0.6,1700.72,Low
CUST09410,38,Female,Low,Optical Glasses,Persol,1054.58,2,266,0.55,845.4,Low
CUST09411,53,Male,Medium,Sunglasses,Ray-Ban,1253.41,5,624,0.71,7607.0,Medium
CUST09412,57,Male,Medium,Sunglasses,Ray-Ban,1100.01,4,39,0.78,366.71,Low
CUST09413,69,Female,High,Sunglasses,Persol,1222.36,3,113,0.63,715.23,Low
CUST09414,63,Female,Medium,Sunglasses,Persol,1050.23,4,1500,0.99,17091.41,High
CUST09415,61,Female,Medium,Optical Glasses,Ray-Ban,1187.48,2,949,0.71,4384.18,Medium
CUST09416,39,Female,Medium,Optical Glasses,Oliver Peoples,993.22,1,1955,0.78,4149.48,Medium
CUST09417,47,Female,Low,Sunglasses,Ray-Ban,1176.0,2,408,0.73,1919.23,Low
CUST09418,67,Female,Medium,Sunglasses,Oakley,953.34,2,1098,0.93,5334.21,Medium
CUST09419,60,Male,Medium,Sunglasses,Ray-Ban,1462.07,3,666,0.69,5522.3,Medium
CUST09420,47,Male,Low,Sunglasses,Vogue Eyewear,1224.06,4,1711,0.97,22263.4,High
CUST09421,25,Female,Low,Optical Glasses,Ray-Ban,1200.85,5,1709,0.9,25301.74,High
CUST09422,51,Male,Medium,Optical Glasses,Oliver Peoples,1301.41,4,531,0.54,4089.49,Medium
CUST09423,64,Female,Low,Sunglasses,Oakley,1005.1,5,1924,0.94,24901.15,High
CUST09424,26,Female,Low,Sunglasses,Ray-Ban,1082.89,1,645,0.59,1129.02,Low
CUST09425,68,Female,Medium,Optical Glasses,Persol,1279.66,4,69,0.53,512.85,Low
CUST09426,37,Male,Medium,Sunglasses,Oakley,1224.22,5,1453,0.61,14863.88,High
CUST09427,57,Male,High,Optical Glasses,Oakley,1092.05,4,1669,0.54,10785.98,High
CUST09428,42,Female,Medium,Optical Glasses,Oliver Peoples,1297.21,2,1900,0.81,10939.21,High
CUST09429,36,Female,Medium,Optical Glasses,Persol,1245.41,1,1949,0.72,4788.11,Medium
CUST09430,22,Female,Medium,Sunglasses,Vogue Eyewear,1275.83,4,1413,0.74,14619.54,High
CUST09431,28,Male,Low,Sunglasses,Ray-Ban,1258.46,2,739,0.81,4127.68,Medium
CUST09432,32,Male,Low,Optical Glasses,Vogue Eyewear,1097.79,2,1022,0.75,4610.72,Medium
